UNODC;unodc_ddds@un.org;;;;;;;;
27/03/2023;;;;;;;;;
Iso3_code;Country;Region;Subregion;Indicator;Sex;Year;Unit of measurement;VALUE;Source
ARM;Armenia;Asia;Western Asia;Victims of intentional homicide;Female;2014;Counts;0;CTS
ARM;Armenia;Asia;Western Asia;Persons arrested/suspected for intentional homicide;Female;2014;Counts;0;CTS
ARM;Armenia;Asia;Western Asia;Persons arrested/suspected for intentional homicide;Female;2014;Counts;1;CTS
ARM;Armenia;Asia;Western Asia;Persons arrested/suspected for intentional homicide;Female;2014;Counts;0;CTS
ARM;Armenia;Asia;Western Asia;Persons arrested/suspected for intentional homicide;Female;2014;Counts;3;CTS
ARM;Armenia;Asia;Western Asia;Persons arrested/suspected for intentional homicide;Female;2014;Counts;0;CTS
ARM;Armenia;Asia;Western Asia;Victims of intentional homicide;Female;2015;Counts;3;CTS/Covid-19
ARM;Armenia;Asia;Western Asia;Victims of intentional homicide;Female;2015;Counts;3;CTS/Covid-19
ARM;Armenia;Asia;Western Asia;Victims of intentional homicide;Female;2015;Counts;4;CTS
ARM;Armenia;Asia;Western Asia;Victims of intentional homicide;Female;2015;Counts;0;CTS
ARM;Armenia;Asia;Western Asia;Victims of intentional homicide;Female;2015;Counts;0;CTS
ARM;Armenia;Asia;Western Asia;Victims of intentional homicide;Female;2015;Counts;21;CTS
ARM;Armenia;Asia;Western Asia;Victims of intentional homicide;Female;2015;Counts;0;CTS
ARM;Armenia;Asia;Western Asia;Persons arrested/suspected for intentional homicide;Female;2015;Counts;0;CTS
ARM;Armenia;Asia;Western Asia;Persons arrested/suspected for intentional homicide;Female;2015;Counts;0;CTS
ARM;Armenia;Asia;Western Asia;Persons arrested/suspected for intentional homicide;Female;2015;Counts;0;CTS
ARM;Armenia;Asia;Western Asia;Persons arrested/suspected for intentional homicide;Female;2015;Counts;1;CTS
ARM;Armenia;Asia;Western Asia;Persons arrested/suspected for intentional homicide;Female;2015;Counts;1;CTS
ARM;Armenia;Asia;Western Asia;Persons arrested/suspected for intentional homicide;Female;2015;Counts;2;CTS
ARM;Armenia;Asia;Western Asia;Persons arrested/suspected for intentional homicide;Female;2015;Counts;0;CTS
ARM;Armenia;Asia;Western Asia;Victims of intentional homicide;Female;2016;Counts;14;CTS
ARM;Armenia;Asia;Western Asia;Victims of intentional homicide;Female;2016;Counts;0;CTS
ARM;Armenia;Asia;Western Asia;Persons arrested/suspected for intentional homicide;Female;2016;Counts;0;CTS
ARM;Armenia;Asia;Western Asia;Persons arrested/suspected for intentional homicide;Female;2016;Counts;0;CTS
ARM;Armenia;Asia;Western Asia;Persons arrested/suspected for intentional homicide;Female;2016;Counts;0;CTS
ARM;Armenia;Asia;Western Asia;Persons arrested/suspected for intentional homicide;Female;2016;Counts;2;CTS
ARM;Armenia;Asia;Western Asia;Persons arrested/suspected for intentional homicide;Female;2016;Counts;1;CTS
ARM;Armenia;Asia;Western Asia;Persons arrested/suspected for intentional homicide;Female;2016;Counts;3;CTS
ARM;Armenia;Asia;Western Asia;Persons arrested/suspected for intentional homicide;Female;2016;Counts;0;CTS
ARM;Armenia;Asia;Western Asia;Victims of intentional homicide;Female;2017;Counts;11;CTS
ARM;Armenia;Asia;Western Asia;Victims of intentional homicide;Female;2017;Counts;0;CTS
ARM;Armenia;Asia;Western Asia;Persons arrested/suspected for intentional homicide;Female;2017;Counts;0;CTS
ARM;Armenia;Asia;Western Asia;Persons arrested/suspected for intentional homicide;Female;2017;Counts;0;CTS
ARM;Armenia;Asia;Western Asia;Persons arrested/suspected for intentional homicide;Female;2017;Counts;0;CTS
ARM;Armenia;Asia;Western Asia;Persons arrested/suspected for intentional homicide;Female;2017;Counts;1;CTS
ARM;Armenia;Asia;Western Asia;Persons arrested/suspected for intentional homicide;Female;2017;Counts;1;CTS
ARM;Armenia;Asia;Western Asia;Persons arrested/suspected for intentional homicide;Female;2017;Counts;2;CTS
ARM;Armenia;Asia;Western Asia;Persons arrested/suspected for intentional homicide;Female;2017;Counts;0;CTS
ARM;Armenia;Asia;Western Asia;Victims of intentional homicide;Female;2018;Counts;11;CTS
ARM;Armenia;Asia;Western Asia;Victims of intentional homicide;Female;2018;Counts;0;CTS
ARM;Armenia;Asia;Western Asia;Persons arrested/suspected for intentional homicide;Female;2018;Counts;0;CTS
ARM;Armenia;Asia;Western Asia;Persons arrested/suspected for intentional homicide;Female;2018;Counts;0;CTS
ARM;Armenia;Asia;Western Asia;Persons arrested/suspected for intentional homicide;Female;2018;Counts;0;CTS
ARM;Armenia;Asia;Western Asia;Persons arrested/suspected for intentional homicide;Female;2018;Counts;0;CTS
ARM;Armenia;Asia;Western Asia;Persons arrested/suspected for intentional homicide;Female;2018;Counts;2;CTS
ARM;Armenia;Asia;Western Asia;Persons arrested/suspected for intentional homicide;Female;2018;Counts;0;CTS
ARM;Armenia;Asia;Western Asia;Victims of intentional homicide;Female;2020;Counts;0;CTS/Covid-19
ARM;Armenia;Asia;Western Asia;Victims of intentional homicide;Female;2020;Counts;0;CTS/Covid-19
ARM;Armenia;Asia;Western Asia;Victims of intentional homicide;Female;2020;Counts;0;Covid-19
ATG;Antigua and Barbuda;Americas;Latin America and the Caribbean;Victims of intentional homicide;Female;2015;Counts;1;CTS
ATG;Antigua and Barbuda;Americas;Latin America and the Caribbean;Victims of intentional homicide;Female;2016;Counts;2;CTS
ATG;Antigua and Barbuda;Americas;Latin America and the Caribbean;Victims of intentional homicide;Female;2017;Counts;1;CTS
ATG;Antigua and Barbuda;Americas;Latin America and the Caribbean;Victims of intentional homicide;Female;2017;Counts;1;CTS
ATG;Antigua and Barbuda;Americas;Latin America and the Caribbean;Victims of intentional homicide;Female;2017;Counts;0;CTS
ATG;Antigua and Barbuda;Americas;Latin America and the Caribbean;Victims of intentional homicide;Female;2017;Counts;0;CTS
ATG;Antigua and Barbuda;Americas;Latin America and the Caribbean;Victims of intentional homicide;Female;2017;Counts;0;CTS
ATG;Antigua and Barbuda;Americas;Latin America and the Caribbean;Victims of intentional homicide;Female;2017;Counts;1;CTS
ATG;Antigua and Barbuda;Americas;Latin America and the Caribbean;Persons arrested/suspected for intentional homicide;Female;2017;Counts;0;CTS
ATG;Antigua and Barbuda;Americas;Latin America and the Caribbean;Persons arrested/suspected for intentional homicide;Female;2017;Counts;0;CTS
ATG;Antigua and Barbuda;Americas;Latin America and the Caribbean;Persons arrested/suspected for intentional homicide;Female;2017;Counts;0;CTS
ATG;Antigua and Barbuda;Americas;Latin America and the Caribbean;Persons arrested/suspected for intentional homicide;Female;2017;Counts;0;CTS
ATG;Antigua and Barbuda;Americas;Latin America and the Caribbean;Persons arrested/suspected for intentional homicide;Female;2017;Counts;0;CTS
ATG;Antigua and Barbuda;Americas;Latin America and the Caribbean;Persons arrested/suspected for intentional homicide;Female;2017;Counts;0;CTS
ATG;Antigua and Barbuda;Americas;Latin America and the Caribbean;Persons arrested/suspected for intentional homicide;Female;2017;Counts;0;CTS
ATG;Antigua and Barbuda;Americas;Latin America and the Caribbean;Persons arrested/suspected for intentional homicide;Female;2017;Counts;0;CTS
ATG;Antigua and Barbuda;Americas;Latin America and the Caribbean;Persons arrested/suspected for intentional homicide;Female;2017;Counts;0;CTS
ATG;Antigua and Barbuda;Americas;Latin America and the Caribbean;Persons arrested/suspected for intentional homicide;Female;2017;Counts;0;CTS
ATG;Antigua and Barbuda;Americas;Latin America and the Caribbean;Persons arrested/suspected for intentional homicide;Female;2017;Counts;0;CTS
ATG;Antigua and Barbuda;Americas;Latin America and the Caribbean;Persons arrested/suspected for intentional homicide;Female;2017;Counts;0;CTS
ATG;Antigua and Barbuda;Americas;Latin America and the Caribbean;Victims of intentional homicide;Female;2018;Counts;3;CTS
ATG;Antigua and Barbuda;Americas;Latin America and the Caribbean;Victims of intentional homicide;Female;2018;Counts;1;CTS
ATG;Antigua and Barbuda;Americas;Latin America and the Caribbean;Victims of intentional homicide;Female;2018;Counts;2;CTS
ATG;Antigua and Barbuda;Americas;Latin America and the Caribbean;Victims of intentional homicide;Female;2018;Counts;0;CTS
ATG;Antigua and Barbuda;Americas;Latin America and the Caribbean;Victims of intentional homicide;Female;2018;Counts;0;CTS
ATG;Antigua and Barbuda;Americas;Latin America and the Caribbean;Victims of intentional homicide;Female;2018;Counts;0;CTS
ATG;Antigua and Barbuda;Americas;Latin America and the Caribbean;Persons arrested/suspected for intentional homicide;Female;2018;Counts;0;CTS
ATG;Antigua and Barbuda;Americas;Latin America and the Caribbean;Persons arrested/suspected for intentional homicide;Female;2018;Counts;0;CTS
ATG;Antigua and Barbuda;Americas;Latin America and the Caribbean;Persons arrested/suspected for intentional homicide;Female;2018;Counts;0;CTS
ATG;Antigua and Barbuda;Americas;Latin America and the Caribbean;Persons arrested/suspected for intentional homicide;Female;2018;Counts;0;CTS
ATG;Antigua and Barbuda;Americas;Latin America and the Caribbean;Persons arrested/suspected for intentional homicide;Female;2018;Counts;0;CTS
ATG;Antigua and Barbuda;Americas;Latin America and the Caribbean;Persons arrested/suspected for intentional homicide;Female;2018;Counts;0;CTS
ATG;Antigua and Barbuda;Americas;Latin America and the Caribbean;Persons arrested/suspected for intentional homicide;Female;2018;Counts;0;CTS
ATG;Antigua and Barbuda;Americas;Latin America and the Caribbean;Persons arrested/suspected for intentional homicide;Female;2018;Counts;0;CTS
ATG;Antigua and Barbuda;Americas;Latin America and the Caribbean;Persons arrested/suspected for intentional homicide;Female;2018;Counts;0;CTS
ATG;Antigua and Barbuda;Americas;Latin America and the Caribbean;Persons arrested/suspected for intentional homicide;Female;2018;Counts;0;CTS
ATG;Antigua and Barbuda;Americas;Latin America and the Caribbean;Persons arrested/suspected for intentional homicide;Female;2018;Counts;0;CTS
ATG;Antigua and Barbuda;Americas;Latin America and the Caribbean;Persons arrested/suspected for intentional homicide;Female;2018;Counts;0;CTS
ATG;Antigua and Barbuda;Americas;Latin America and the Caribbean;Victims of intentional homicide;Female;2019;Counts;0;CTS
ATG;Antigua and Barbuda;Americas;Latin America and the Caribbean;Victims of intentional homicide;Female;2019;Counts;0;CTS
ATG;Antigua and Barbuda;Americas;Latin America and the Caribbean;Victims of intentional homicide;Female;2019;Counts;0;CTS
ATG;Antigua and Barbuda;Americas;Latin America and the Caribbean;Victims of intentional homicide;Female;2019;Counts;0;CTS
ATG;Antigua and Barbuda;Americas;Latin America and the Caribbean;Victims of intentional homicide;Female;2019;Counts;0;CTS
ATG;Antigua and Barbuda;Americas;Latin America and the Caribbean;Victims of intentional homicide;Female;2019;Counts;0;CTS
ATG;Antigua and Barbuda;Americas;Latin America and the Caribbean;Persons arrested/suspected for intentional homicide;Female;2019;Counts;0;CTS
ATG;Antigua and Barbuda;Americas;Latin America and the Caribbean;Persons arrested/suspected for intentional homicide;Female;2019;Counts;0;CTS
ATG;Antigua and Barbuda;Americas;Latin America and the Caribbean;Persons arrested/suspected for intentional homicide;Female;2019;Counts;0;CTS
ATG;Antigua and Barbuda;Americas;Latin America and the Caribbean;Persons arrested/suspected for intentional homicide;Female;2019;Counts;0;CTS
ATG;Antigua and Barbuda;Americas;Latin America and the Caribbean;Persons arrested/suspected for intentional homicide;Female;2019;Counts;0;CTS
ATG;Antigua and Barbuda;Americas;Latin America and the Caribbean;Persons arrested/suspected for intentional homicide;Female;2019;Counts;0;CTS
ATG;Antigua and Barbuda;Americas;Latin America and the Caribbean;Persons arrested/suspected for intentional homicide;Female;2019;Counts;0;CTS
ATG;Antigua and Barbuda;Americas;Latin America and the Caribbean;Persons arrested/suspected for intentional homicide;Female;2019;Counts;0;CTS
ATG;Antigua and Barbuda;Americas;Latin America and the Caribbean;Persons arrested/suspected for intentional homicide;Female;2019;Counts;0;CTS
ATG;Antigua and Barbuda;Americas;Latin America and the Caribbean;Persons arrested/suspected for intentional homicide;Female;2019;Counts;0;CTS
ATG;Antigua and Barbuda;Americas;Latin America and the Caribbean;Persons arrested/suspected for intentional homicide;Female;2019;Counts;0;CTS
ATG;Antigua and Barbuda;Americas;Latin America and the Caribbean;Persons arrested/suspected for intentional homicide;Female;2019;Counts;0;CTS
ATG;Antigua and Barbuda;Americas;Latin America and the Caribbean;Victims of intentional homicide;Female;2020;Counts;0;CTS
ATG;Antigua and Barbuda;Americas;Latin America and the Caribbean;Victims of intentional homicide;Female;2020;Counts;0;CTS
ATG;Antigua and Barbuda;Americas;Latin America and the Caribbean;Victims of intentional homicide;Female;2020;Counts;0;CTS
ATG;Antigua and Barbuda;Americas;Latin America and the Caribbean;Victims of intentional homicide;Female;2020;Counts;0;CTS
ATG;Antigua and Barbuda;Americas;Latin America and the Caribbean;Victims of intentional homicide;Female;2020;Counts;0;CTS
ATG;Antigua and Barbuda;Americas;Latin America and the Caribbean;Victims of intentional homicide;Female;2020;Counts;0;CTS
ATG;Antigua and Barbuda;Americas;Latin America and the Caribbean;Persons arrested/suspected for intentional homicide;Female;2020;Counts;0;CTS
ATG;Antigua and Barbuda;Americas;Latin America and the Caribbean;Persons arrested/suspected for intentional homicide;Female;2020;Counts;0;CTS
ATG;Antigua and Barbuda;Americas;Latin America and the Caribbean;Persons arrested/suspected for intentional homicide;Female;2020;Counts;0;CTS
ATG;Antigua and Barbuda;Americas;Latin America and the Caribbean;Persons arrested/suspected for intentional homicide;Female;2020;Counts;0;CTS
ATG;Antigua and Barbuda;Americas;Latin America and the Caribbean;Persons arrested/suspected for intentional homicide;Female;2020;Counts;1;CTS
ATG;Antigua and Barbuda;Americas;Latin America and the Caribbean;Persons arrested/suspected for intentional homicide;Female;2020;Counts;0;CTS
ATG;Antigua and Barbuda;Americas;Latin America and the Caribbean;Persons arrested/suspected for intentional homicide;Female;2020;Counts;0;CTS
ATG;Antigua and Barbuda;Americas;Latin America and the Caribbean;Persons arrested/suspected for intentional homicide;Female;2020;Counts;0;CTS
ATG;Antigua and Barbuda;Americas;Latin America and the Caribbean;Persons arrested/suspected for intentional homicide;Female;2020;Counts;0;CTS
ATG;Antigua and Barbuda;Americas;Latin America and the Caribbean;Persons arrested/suspected for intentional homicide;Female;2020;Counts;0;CTS
ATG;Antigua and Barbuda;Americas;Latin America and the Caribbean;Persons arrested/suspected for intentional homicide;Female;2020;Counts;1;CTS
ATG;Antigua and Barbuda;Americas;Latin America and the Caribbean;Persons arrested/suspected for intentional homicide;Female;2020;Counts;0;CTS
AUS;Australia;Oceania;Australia and New Zealand;Persons arrested/suspected for intentional homicide;Female;2013;Counts;0;CTS
AUS;Australia;Oceania;Australia and New Zealand;Persons arrested/suspected for intentional homicide;Female;2013;Counts;4;CTS
AUS;Australia;Oceania;Australia and New Zealand;Persons arrested/suspected for intentional homicide;Female;2013;Counts;12;CTS
AUS;Australia;Oceania;Australia and New Zealand;Persons arrested/suspected for intentional homicide;Female;2013;Counts;9;CTS
AUS;Australia;Oceania;Australia and New Zealand;Persons arrested/suspected for intentional homicide;Female;2013;Counts;0;CTS
AUS;Australia;Oceania;Australia and New Zealand;Persons arrested/suspected for intentional homicide;Female;2013;Counts;0;CTS
AUS;Australia;Oceania;Australia and New Zealand;Persons arrested/suspected for intentional homicide;Female;2013;Counts;0;CTS
AUS;Australia;Oceania;Australia and New Zealand;Persons arrested/suspected for intentional homicide;Female;2013;Counts;4;CTS
AUS;Australia;Oceania;Australia and New Zealand;Persons arrested/suspected for intentional homicide;Female;2013;Counts;3;CTS
AUS;Australia;Oceania;Australia and New Zealand;Persons arrested/suspected for intentional homicide;Female;2013;Counts;0;CTS
AUS;Australia;Oceania;Australia and New Zealand;Victims of intentional homicide;Female;2014;Counts;59;CTS
