UNODC;unodc_ddds@un.org;;;;;;;;
27/03/2023;;;;;;;;;
Iso3_code;Country;Region;Subregion;Indicator;Sex;Year;Unit of measurement;VALUE;Source
CZE;Czechia;Europe;Eastern Europe;Victims of intentional homicide;Male;2017;Counts;12;CTS
CZE;Czechia;Europe;Eastern Europe;Victims of intentional homicide;Male;2017;Counts;0;CTS
CZE;Czechia;Europe;Eastern Europe;Persons arrested/suspected for intentional homicide;Male;2017;Counts;0;CTS
CZE;Czechia;Europe;Eastern Europe;Persons arrested/suspected for intentional homicide;Male;2017;Counts;0;CTS
CZE;Czechia;Europe;Eastern Europe;Persons arrested/suspected for intentional homicide;Male;2017;Counts;0;CTS
CZE;Czechia;Europe;Eastern Europe;Persons arrested/suspected for intentional homicide;Male;2017;Counts;1;CTS
CZE;Czechia;Europe;Eastern Europe;Persons arrested/suspected for intentional homicide;Male;2017;Counts;3;CTS
CZE;Czechia;Europe;Eastern Europe;Persons arrested/suspected for intentional homicide;Male;2017;Counts;5;CTS
CZE;Czechia;Europe;Eastern Europe;Persons arrested/suspected for intentional homicide;Male;2017;Counts;17;CTS
CZE;Czechia;Europe;Eastern Europe;Persons arrested/suspected for intentional homicide;Male;2017;Counts;7;CTS
CZE;Czechia;Europe;Eastern Europe;Persons arrested/suspected for intentional homicide;Male;2017;Counts;1;CTS
CZE;Czechia;Europe;Eastern Europe;Persons arrested/suspected for intentional homicide;Male;2017;Counts;0;CTS
CZE;Czechia;Europe;Eastern Europe;Persons arrested/suspected for intentional homicide;Male;2017;Counts;30;CTS
CZE;Czechia;Europe;Eastern Europe;Persons arrested/suspected for intentional homicide;Male;2017;Counts;4;CTS
CZE;Czechia;Europe;Eastern Europe;Persons arrested/suspected for intentional homicide;Male;2018;Counts;0;CTS
CZE;Czechia;Europe;Eastern Europe;Persons arrested/suspected for intentional homicide;Male;2018;Counts;0;CTS
CZE;Czechia;Europe;Eastern Europe;Persons arrested/suspected for intentional homicide;Male;2018;Counts;3;CTS
CZE;Czechia;Europe;Eastern Europe;Persons arrested/suspected for intentional homicide;Male;2018;Counts;4;CTS
CZE;Czechia;Europe;Eastern Europe;Persons arrested/suspected for intentional homicide;Male;2018;Counts;2;CTS
CZE;Czechia;Europe;Eastern Europe;Persons arrested/suspected for intentional homicide;Male;2018;Counts;7;CTS
CZE;Czechia;Europe;Eastern Europe;Persons arrested/suspected for intentional homicide;Male;2018;Counts;16;CTS
CZE;Czechia;Europe;Eastern Europe;Persons arrested/suspected for intentional homicide;Male;2018;Counts;6;CTS
CZE;Czechia;Europe;Eastern Europe;Persons arrested/suspected for intentional homicide;Male;2018;Counts;8;CTS
CZE;Czechia;Europe;Eastern Europe;Persons arrested/suspected for intentional homicide;Male;2018;Counts;0;CTS
CZE;Czechia;Europe;Eastern Europe;Persons arrested/suspected for intentional homicide;Male;2018;Counts;38;CTS
CZE;Czechia;Europe;Eastern Europe;Persons arrested/suspected for intentional homicide;Male;2018;Counts;8;CTS
CZE;Czechia;Europe;Eastern Europe;Victims of intentional homicide;Male;2019;Counts;9;CTS
CZE;Czechia;Europe;Eastern Europe;Victims of intentional homicide;Male;2019;Counts;4;CTS
CZE;Czechia;Europe;Eastern Europe;Victims of intentional homicide;Male;2019;Counts;27;CTS
CZE;Czechia;Europe;Eastern Europe;Victims of intentional homicide;Male;2019;Counts;0;CTS
CZE;Czechia;Europe;Eastern Europe;Victims of intentional homicide;Male;2019;Counts;36;CTS
CZE;Czechia;Europe;Eastern Europe;Victims of intentional homicide;Male;2019;Counts;20;CTS
CZE;Czechia;Europe;Eastern Europe;Victims of intentional homicide;Male;2019;Counts;2;CTS
CZE;Czechia;Europe;Eastern Europe;Victims of intentional homicide;Male;2019;Counts;0;CTS
CZE;Czechia;Europe;Eastern Europe;Victims of intentional homicide;Male;2019;Counts;0;CTS
CZE;Czechia;Europe;Eastern Europe;Victims of intentional homicide;Male;2019;Counts;46;CTS
CZE;Czechia;Europe;Eastern Europe;Victims of intentional homicide;Male;2019;Counts;12;CTS
CZE;Czechia;Europe;Eastern Europe;Victims of intentional homicide;Male;2019;Counts;10;CTS
CZE;Czechia;Europe;Eastern Europe;Victims of intentional homicide;Male;2019;Counts;1;CTS
CZE;Czechia;Europe;Eastern Europe;Victims of intentional homicide;Male;2019;Counts;17;CTS
CZE;Czechia;Europe;Eastern Europe;Victims of intentional homicide;Male;2020;Counts;9;CTS
CZE;Czechia;Europe;Eastern Europe;Victims of intentional homicide;Male;2020;Counts;1;CTS
CZE;Czechia;Europe;Eastern Europe;Victims of intentional homicide;Male;2020;Counts;8;CTS
CZE;Czechia;Europe;Eastern Europe;Victims of intentional homicide;Male;2020;Counts;8;CTS
CZE;Czechia;Europe;Eastern Europe;Victims of intentional homicide;Male;2020;Counts;2;CTS
CZE;Czechia;Europe;Eastern Europe;Victims of intentional homicide;Male;2020;Counts;19;CTS
CZE;Czechia;Europe;Eastern Europe;Victims of intentional homicide;Male;2020;Counts;0;CTS
CZE;Czechia;Europe;Eastern Europe;Victims of intentional homicide;Male;2020;Counts;16;CTS
CZE;Czechia;Europe;Eastern Europe;Victims of intentional homicide;Male;2020;Counts;22;CTS
CZE;Czechia;Europe;Eastern Europe;Victims of intentional homicide;Male;2020;Counts;0;CTS
CZE;Czechia;Europe;Eastern Europe;Victims of intentional homicide;Male;2020;Counts;0;CTS
CZE;Czechia;Europe;Eastern Europe;Victims of intentional homicide;Male;2020;Counts;0;CTS
CZE;Czechia;Europe;Eastern Europe;Persons arrested/suspected for intentional homicide;Male;2020;Counts;0;CTS
CZE;Czechia;Europe;Eastern Europe;Persons arrested/suspected for intentional homicide;Male;2020;Counts;0;CTS
CZE;Czechia;Europe;Eastern Europe;Persons arrested/suspected for intentional homicide;Male;2020;Counts;0;CTS
CZE;Czechia;Europe;Eastern Europe;Persons arrested/suspected for intentional homicide;Male;2020;Counts;1;CTS
CZE;Czechia;Europe;Eastern Europe;Persons arrested/suspected for intentional homicide;Male;2020;Counts;4;CTS
CZE;Czechia;Europe;Eastern Europe;Persons arrested/suspected for intentional homicide;Male;2020;Counts;6;CTS
CZE;Czechia;Europe;Eastern Europe;Persons arrested/suspected for intentional homicide;Male;2020;Counts;14;CTS
CZE;Czechia;Europe;Eastern Europe;Persons arrested/suspected for intentional homicide;Male;2020;Counts;14;CTS
CZE;Czechia;Europe;Eastern Europe;Persons arrested/suspected for intentional homicide;Male;2020;Counts;7;CTS
CZE;Czechia;Europe;Eastern Europe;Persons arrested/suspected for intentional homicide;Male;2020;Counts;0;CTS
CZE;Czechia;Europe;Eastern Europe;Persons arrested/suspected for intentional homicide;Male;2020;Counts;42;CTS
CZE;Czechia;Europe;Eastern Europe;Persons arrested/suspected for intentional homicide;Male;2020;Counts;4;CTS
DEU;Germany;Europe;Western Europe;Victims of intentional homicide;Male;2012;Counts;105;CTS
DEU;Germany;Europe;Western Europe;Victims of intentional homicide;Male;2012;Counts;19;CTS
DEU;Germany;Europe;Western Europe;Victims of intentional homicide;Male;2012;Counts;11;CTS
DEU;Germany;Europe;Western Europe;Persons arrested/suspected for intentional homicide;Male;2012;Counts;326;CTS
DEU;Germany;Europe;Western Europe;Persons arrested/suspected for intentional homicide;Male;2012;Counts;702;CTS
DEU;Germany;Europe;Western Europe;Persons arrested/suspected for intentional homicide;Male;2012;Counts;375;CTS
DEU;Germany;Europe;Western Europe;Persons arrested/suspected for intentional homicide;Male;2012;Counts;159;CTS
DEU;Germany;Europe;Western Europe;Victims of intentional homicide;Male;2013;Counts;84;CTS
DEU;Germany;Europe;Western Europe;Victims of intentional homicide;Male;2013;Counts;27;CTS
DEU;Germany;Europe;Western Europe;Victims of intentional homicide;Male;2013;Counts;13;CTS
DEU;Germany;Europe;Western Europe;Persons arrested/suspected for intentional homicide;Male;2013;Counts;18;CTS
DEU;Germany;Europe;Western Europe;Persons arrested/suspected for intentional homicide;Male;2013;Counts;66;CTS
DEU;Germany;Europe;Western Europe;Persons arrested/suspected for intentional homicide;Male;2013;Counts;199;CTS
DEU;Germany;Europe;Western Europe;Persons arrested/suspected for intentional homicide;Male;2013;Counts;129;CTS
DEU;Germany;Europe;Western Europe;Persons arrested/suspected for intentional homicide;Male;2013;Counts;96;CTS
DEU;Germany;Europe;Western Europe;Victims of intentional homicide;Male;2013;Counts;55;CTS
DEU;Germany;Europe;Western Europe;Victims of intentional homicide;Male;2013;Counts;267;CTS
DEU;Germany;Europe;Western Europe;Victims of intentional homicide;Male;2013;Counts;87;CTS
DEU;Germany;Europe;Western Europe;Persons arrested/suspected for intentional homicide;Male;2013;Counts;1;CTS
DEU;Germany;Europe;Western Europe;Persons arrested/suspected for intentional homicide;Male;2013;Counts;2;CTS
DEU;Germany;Europe;Western Europe;Persons arrested/suspected for intentional homicide;Male;2013;Counts;22;CTS
DEU;Germany;Europe;Western Europe;Persons arrested/suspected for intentional homicide;Male;2013;Counts;74;CTS
DEU;Germany;Europe;Western Europe;Persons arrested/suspected for intentional homicide;Male;2013;Counts;0;CTS
DEU;Germany;Europe;Western Europe;Persons arrested/suspected for intentional homicide;Male;2013;Counts;455;CTS
DEU;Germany;Europe;Western Europe;Persons arrested/suspected for intentional homicide;Male;2013;Counts;152;CTS
DEU;Germany;Europe;Western Europe;Victims of intentional homicide;Male;2014;Counts;99;CTS
DEU;Germany;Europe;Western Europe;Victims of intentional homicide;Male;2014;Counts;29;CTS
DEU;Germany;Europe;Western Europe;Victims of intentional homicide;Male;2014;Counts;11;CTS
DEU;Germany;Europe;Western Europe;Persons arrested/suspected for intentional homicide;Male;2014;Counts;14;CTS
DEU;Germany;Europe;Western Europe;Persons arrested/suspected for intentional homicide;Male;2014;Counts;74;CTS
DEU;Germany;Europe;Western Europe;Persons arrested/suspected for intentional homicide;Male;2014;Counts;204;CTS
DEU;Germany;Europe;Western Europe;Persons arrested/suspected for intentional homicide;Male;2014;Counts;154;CTS
DEU;Germany;Europe;Western Europe;Persons arrested/suspected for intentional homicide;Male;2014;Counts;85;CTS
DEU;Germany;Europe;Western Europe;Victims of intentional homicide;Male;2014;Counts;68;CTS
DEU;Germany;Europe;Western Europe;Victims of intentional homicide;Male;2014;Counts;157;CTS
DEU;Germany;Europe;Western Europe;Victims of intentional homicide;Male;2014;Counts;58;CTS
DEU;Germany;Europe;Western Europe;Victims of intentional homicide;Male;2014;Counts;63;CTS
DEU;Germany;Europe;Western Europe;Victims of intentional homicide;Male;2014;Counts;298;CTS
DEU;Germany;Europe;Western Europe;Victims of intentional homicide;Male;2014;Counts;79;CTS
DEU;Germany;Europe;Western Europe;Persons arrested/suspected for intentional homicide;Male;2014;Counts;0;CTS
DEU;Germany;Europe;Western Europe;Persons arrested/suspected for intentional homicide;Male;2014;Counts;2;CTS
DEU;Germany;Europe;Western Europe;Persons arrested/suspected for intentional homicide;Male;2014;Counts;19;CTS
DEU;Germany;Europe;Western Europe;Persons arrested/suspected for intentional homicide;Male;2014;Counts;92;CTS
DEU;Germany;Europe;Western Europe;Persons arrested/suspected for intentional homicide;Male;2014;Counts;0;CTS
DEU;Germany;Europe;Western Europe;Persons arrested/suspected for intentional homicide;Male;2014;Counts;489;CTS
DEU;Germany;Europe;Western Europe;Persons arrested/suspected for intentional homicide;Male;2014;Counts;155;CTS
DEU;Germany;Europe;Western Europe;Victims of intentional homicide;Male;2015;Counts;83;CTS
DEU;Germany;Europe;Western Europe;Victims of intentional homicide;Male;2015;Counts;24;CTS
DEU;Germany;Europe;Western Europe;Persons arrested/suspected for intentional homicide;Male;2015;Counts;23;CTS
DEU;Germany;Europe;Western Europe;Persons arrested/suspected for intentional homicide;Male;2015;Counts;94;CTS
DEU;Germany;Europe;Western Europe;Persons arrested/suspected for intentional homicide;Male;2015;Counts;187;CTS
DEU;Germany;Europe;Western Europe;Persons arrested/suspected for intentional homicide;Male;2015;Counts;127;CTS
DEU;Germany;Europe;Western Europe;Persons arrested/suspected for intentional homicide;Male;2015;Counts;82;CTS
DEU;Germany;Europe;Western Europe;Victims of intentional homicide;Male;2015;Counts;59;CTS
DEU;Germany;Europe;Western Europe;Victims of intentional homicide;Male;2015;Counts;120;CTS
DEU;Germany;Europe;Western Europe;Victims of intentional homicide;Male;2015;Counts;71;CTS
DEU;Germany;Europe;Western Europe;Victims of intentional homicide;Male;2015;Counts;81;CTS
DEU;Germany;Europe;Western Europe;Victims of intentional homicide;Male;2015;Counts;12;CTS
DEU;Germany;Europe;Western Europe;Victims of intentional homicide;Male;2015;Counts;266;CTS
DEU;Germany;Europe;Western Europe;Victims of intentional homicide;Male;2015;Counts;89;CTS
DEU;Germany;Europe;Western Europe;Persons arrested/suspected for intentional homicide;Male;2015;Counts;0;CTS
DEU;Germany;Europe;Western Europe;Persons arrested/suspected for intentional homicide;Male;2015;Counts;0;CTS
DEU;Germany;Europe;Western Europe;Persons arrested/suspected for intentional homicide;Male;2015;Counts;21;CTS
DEU;Germany;Europe;Western Europe;Persons arrested/suspected for intentional homicide;Male;2015;Counts;67;CTS
DEU;Germany;Europe;Western Europe;Persons arrested/suspected for intentional homicide;Male;2015;Counts;0;CTS
DEU;Germany;Europe;Western Europe;Persons arrested/suspected for intentional homicide;Male;2015;Counts;445;CTS
DEU;Germany;Europe;Western Europe;Persons arrested/suspected for intentional homicide;Male;2015;Counts;156;CTS
DEU;Germany;Europe;Western Europe;Victims of intentional homicide;Male;2016;Counts;87;CTS
DEU;Germany;Europe;Western Europe;Victims of intentional homicide;Male;2016;Counts;17;CTS
DEU;Germany;Europe;Western Europe;Victims of intentional homicide;Male;2016;Counts;70;CTS
DEU;Germany;Europe;Western Europe;Victims of intentional homicide;Male;2016;Counts;152;CTS
DEU;Germany;Europe;Western Europe;Victims of intentional homicide;Male;2016;Counts;165;CTS
DEU;Germany;Europe;Western Europe;Victims of intentional homicide;Male;2016;Counts;90;CTS
DEU;Germany;Europe;Western Europe;Victims of intentional homicide;Male;2016;Counts;15;CTS
DEU;Germany;Europe;Western Europe;Victims of intentional homicide;Male;2016;Counts;323;CTS
DEU;Germany;Europe;Western Europe;Victims of intentional homicide;Male;2016;Counts;171;CTS
DEU;Germany;Europe;Western Europe;Persons arrested/suspected for intentional homicide;Male;2016;Counts;1;CTS
DEU;Germany;Europe;Western Europe;Persons arrested/suspected for intentional homicide;Male;2016;Counts;4;CTS
DEU;Germany;Europe;Western Europe;Persons arrested/suspected for intentional homicide;Male;2016;Counts;13;CTS
DEU;Germany;Europe;Western Europe;Persons arrested/suspected for intentional homicide;Male;2016;Counts;32;CTS
DEU;Germany;Europe;Western Europe;Persons arrested/suspected for intentional homicide;Male;2016;Counts;88;CTS
DEU;Germany;Europe;Western Europe;Persons arrested/suspected for intentional homicide;Male;2016;Counts;99;CTS
DEU;Germany;Europe;Western Europe;Persons arrested/suspected for intentional homicide;Male;2016;Counts;210;CTS
DEU;Germany;Europe;Western Europe;Persons arrested/suspected for intentional homicide;Male;2016;Counts;153;CTS
DEU;Germany;Europe;Western Europe;Persons arrested/suspected for intentional homicide;Male;2016;Counts;88;CTS
DEU;Germany;Europe;Western Europe;Persons arrested/suspected for intentional homicide;Male;2016;Counts;0;CTS
DEU;Germany;Europe;Western Europe;Persons arrested/suspected for intentional homicide;Male;2016;Counts;448;CTS
DEU;Germany;Europe;Western Europe;Persons arrested/suspected for intentional homicide;Male;2016;Counts;240;CTS
DEU;Germany;Europe;Western Europe;Victims of intentional homicide;Male;2017;Counts;69;CTS
DEU;Germany;Europe;Western Europe;Persons arrested/suspected for intentional homicide;Male;2017;Counts;1;CTS
DEU;Germany;Europe;Western Europe;Persons arrested/suspected for intentional homicide;Male;2017;Counts;4;CTS
DEU;Germany;Europe;Western Europe;Persons arrested/suspected for intentional homicide;Male;2017;Counts;19;CTS
